Date,SalesRep,Product,Units,Price,Total Sales,City,State,Region,Day
7/20/2014,Isabel  Cross,Nestle Rowntree Screamers,1,473,473,Ranchi, Jharkhand,East,Sunday
7/21/2014,Don  Gonzales,Nestle Smarties Pop-Up,1,342,342,Mysore, Karnataka,South,Monday
7/21/2014,Allan  Ramos,Nestle Aero Mint Potz,2,259,518,Jodhpur, Rajasthan,North,Monday
7/21/2014,Trevor  Jones,Nestle Maxibon Cookie,4,209,836,Pune, Maharashtra,West,Monday
7/22/2014,Max  Rodgers,Nestle Fab,2,483,966,Nagpur, Maharashtra,West,Tuesday
7/22/2014,Woodrow  Colon,Nestle Toffee Crumble,3,125,375,Cochin, Kerala,South,Tuesday
7/22/2014,Christina  Fuller,Nestle Toffee Crumble,4,139,556,Nagpur, Maharashtra,West,Tuesday
7/23/2014,Ben  Perez,Nestle Smarties Pop-Up,3,472,1416,Goa, Goa,West,Wednesday
7/23/2014,Eric  Rose,Nestle Maxibon Cookie,2,494,988,Mumbai, Maharashtra,West,Wednesday
7/23/2014,Drew  Rogers,Nestle Maxibon Cookie,3,127,381,Delhi, Delhi,North,Wednesday
7/24/2014,Patty  Thompson,Nestle Rowntree Fruit Pastil,2,154,308,Mumbai, Maharashtra,West,Thursday
7/24/2014,Brooke  Horton,Nestle Fab,2,488,976,Nainital, Uttarakhand,North,Thursday
7/24/2014,Paulette  Spencer,Nestle Nobbly Bobbly,1,242,242,Hyderabad, Telangana,South,Thursday
7/24/2014,Elbert  Klein,Nestle Milky Bar Stick,2,236,472,Cochin, Kerala,South,Thursday
7/24/2014,Bobbie  Ryan,Nestle Smarties Pop-Up,3,457,1371,Darjeeling, West Bengal,East,Thursday
7/24/2014,Iris  Underwood,Nestle Smarties Pop-Up,3,457,1371,Pune, Maharashtra,West,Thursday
7/24/2014,Carla  Mccormick,Nestle Aero Mint Potz,2,421,842,Varanasi, Uttar Pradesh,North,Thursday
7/24/2014,Willie  Vega,Nestle Kit Kat Cone,1,296,296,Delhi, Delhi,North,Thursday
7/24/2014,Trevor  Jones,Nestle Smarties Pop-Up,4,215,860,Pune, Maharashtra,West,Thursday
7/25/2014,Marian  Hill,Nestle Milky Bar Stick,1,421,421,Trivandrum, Kerala,South,Friday
7/25/2014,Robert  Munoz,Nestle Aero Mint Potz,3,459,1377,Delhi, Delhi,North,Friday
7/25/2014,Salvador  Bass,Nestle Toffee Crumble,2,118,236,Goa, Goa,West,Friday
7/25/2014,Della  Jensen,Nestle Smarties Pop-Up,10,228,2280,Patna, Bihar,East,Friday
7/25/2014,Jenny  Garcia,Nestle Rowntree Fruit Pastil,1,336,336,Shimla, Himachal Pradesh,North,Friday
7/26/2014,Carla  Mccormick,Nestle Smarties Pop-Up,3,362,1086,Varanasi, Uttar Pradesh,North,Saturday
7/26/2014,Herman  Williams,Nestle Toffee Crumble,2,438,876,Darjeeling, West Bengal,East,Saturday
7/26/2014,Mable  Lindsey,Nestle Smarties Pop-Up,3,332,996,Ahmedabad, Gujarat,West,Saturday
7/26/2014,Guillermo  Potter,Nestle Toffee Crumble,1,400,400,Nainital, Uttarakhand,North,Saturday
7/26/2014,Tracy  Reed,Nestle Rolo Potz,1,477,477,Agra, Uttar Pradesh,North,Saturday
7/27/2014,Della  Jensen,Nestle Fab,1,291,291,Patna, Bihar,East,Sunday
7/27/2014,Christy  Olson,Nestle Milky Bar Stick,1,163,163,Surat, Gujarat,West,Sunday
7/27/2014,Elvira  Bowman,Nestle Milky Bar Stick,3,310,930,Srinagar, Jammu and Kashmir,North,Sunday
7/27/2014,Patty  Thompson,Nestle Kit Kat Cone,3,269,807,Mumbai, Maharashtra,West,Sunday
7/28/2014,Salvador  Bass,Nestle Smarties Pop-Up,2,233,466,Goa, Goa,West,Monday
7/28/2014,Eddie  Green,Nestle Fab,3,196,588,Durgapur, West Bengal,East,Monday
7/28/2014,Della  Jensen,Nestle Maxibon Cookie,2,496,992,Patna, Bihar,East,Monday
7/28/2014,Rachel  Gomez,Nestle Milky Bar Stick,2,344,688,Delhi, Delhi,North,Monday
7/28/2014,Edwin  Malone,Nestle Toffee Crumble,1,104,104,Kolkata, West Bengal,East,Monday
7/28/2014,Mable  Lindsey,Nestle Milky Bar Stick,1,190,190,Ahmedabad, Gujarat,West,Monday
7/28/2014,Rachel  Gomez,Nestle Aero Mint Potz,2,277,554,Delhi, Delhi,North,Monday
7/28/2014,Lance  Yates,Nestle Aero Mint Potz,1,344,344,Srinagar, Jammu and Kashmir,North,Monday
7/29/2014,Brooke  Horton,Nestle Fab,2,413,826,Nainital, Uttarakhand,North,Tuesday
7/29/2014,Robert  Munoz,Nestle Toffee Crumble,2,417,834,Delhi, Delhi,North,Tuesday
7/29/2014,Fernando  Rowe,Nestle Toffee Crumble,2,473,946,Ahmedabad, Gujarat,West,Tuesday
7/29/2014,Ben  Perez,Nestle Aero Mint Potz,2,422,844,Goa, Goa,West,Tuesday
7/29/2014,Della  Jensen,Nestle Rowntree Screamers,2,265,530,Patna, Bihar,East,Tuesday
7/29/2014,Ellen  Weaver,Nestle Toffee Crumble,3,101,303,Hyderabad, Telangana,South,Tuesday
7/29/2014,Drew  Rogers,Nestle Rowntree Screamers,3,439,1317,Delhi, Delhi,North,Tuesday
7/29/2014,Marion  Glover,Nestle Rolo Potz,1,448,448,Durgapur, West Bengal,East,Tuesday
7/29/2014,Eric  Rose,Nestle Milky Bar Stick,2,240,480,Mumbai, Maharashtra,West,Tuesday
7/30/2014,Cecilia  Manning,Nestle Milky Bar Stick,2,443,886,Trivandrum, Kerala,South,Wednesday
7/30/2014,Brooke  Horton,Nestle Rowntree Fruit Pastil,3,330,990,Nainital, Uttarakhand,North,Wednesday
7/30/2014,Trevor  Jones,Nestle Smarties Pop-Up,2,395,790,Pune, Maharashtra,West,Wednesday
7/30/2014,Patty  Thompson,Nestle Milky Bar Stick,2,310,620,Mumbai, Maharashtra,West,Wednesday
7/30/2014,Woodrow  Colon,Nestle Aero Mint Potz,3,302,906,Cochin, Kerala,South,Wednesday
7/31/2014,Cassandra  Franklin,Nestle Aero Mint Potz,1,262,262,Delhi, Delhi,North,Thursday
7/31/2014,Isabel  Cross,Nestle Smarties Pop-Up,2,226,452,Ranchi, Jharkhand,East,Thursday
7/31/2014,Edwin  Malone,Nestle Fab,3,420,1260,Kolkata, West Bengal,East,Thursday
7/31/2014,Salvador  Bass,Nestle Smarties Pop-Up,2,336,672,Goa, Goa,West,Thursday
7/31/2014,Max  Rodgers,Nestle Aero Mint Potz,3,427,1281,Nagpur, Maharashtra,West,Thursday
8/1/2014,Eddie  Green,Nestle Aero Mint Potz,3,462,1386,Durgapur, West Bengal,East,Friday
8/1/2014,Cecilia  Manning,Nestle Fab,2,420,840,Trivandrum, Kerala,South,Friday
8/1/2014,Elvira  Bowman,Nestle Smarties Pop-Up,3,308,924,Srinagar, Jammu and Kashmir,North,Friday
8/1/2014,Cindy  Becker,Nestle Rowntree Fruit Pastil,2,499,998,Bangalore, Karnataka,South,Friday
8/1/2014,Guillermo  Potter,Nestle Nobbly Bobbly,3,232,696,Nainital, Uttarakhand,North,Friday
8/3/2014,Robert  Munoz,Nestle Smarties Pop-Up,3,183,549,Delhi, Delhi,North,Sunday
8/3/2014,Marion  Glover,Nestle Milky Bar Stick,2,190,380,Durgapur, West Bengal,East,Sunday
8/3/2014,Austin  Reynolds,Nestle Rowntree Fruit Pastil,1,310,310,Kolkata, West Bengal,East,Sunday
8/3/2014,Ruben  Nunez,Nestle Rowntree Fruit Pastil,3,434,1302,Ahmedabad, Gujarat,West,Sunday
8/3/2014,Shari  Silva,Nestle Milky Bar Stick,2,409,818,Mysore, Karnataka,South,Sunday
8/3/2014,Austin  Reynolds,Nestle Aero Mint Potz,3,123,369,Kolkata, West Bengal,East,Sunday
8/4/2014,Tiffany  May,Nestle Toffee Crumble,1,425,425,Agra, Uttar Pradesh,North,Monday
8/4/2014,Sonya  Mullins,Nestle Toffee Crumble,3,319,957,Kolkata, West Bengal,East,Monday
8/4/2014,Drew  Rogers,Nestle Smarties Pop-Up,1,181,181,Delhi, Delhi,North,Monday
8/5/2014,Herman  Williams,Nestle Rowntree Fruit Pastil,1,424,424,Darjeeling, West Bengal,East,Tuesday
8/5/2014,Eric  Rose,Nestle Maxibon Cookie,2,418,836,Mumbai, Maharashtra,West,Tuesday
8/5/2014,Salvador  Bass,Nestle Kit Kat Cone,1,217,217,Goa, Goa,West,Tuesday
8/5/2014,Drew  Rogers,Nestle Kit Kat Cone,2,486,972,Delhi, Delhi,North,Tuesday
8/5/2014,Willie  Vega,Nestle Nobbly Bobbly,3,227,681,Delhi, Delhi,North,Tuesday
8/5/2014,Johanna  Boone,Nestle Milky Bar Stick,2,134,268,Mysore, Karnataka,South,Tuesday
8/6/2014,Isabel  Cross,Nestle Smarties Pop-Up,1,489,489,Ranchi, Jharkhand,East,Wednesday
8/6/2014,Salvador  Bass,Nestle Fab,3,493,1479,Goa, Goa,West,Wednesday
8/6/2014,Jenny  Garcia,Nestle Aero Mint Potz,3,377,1131,Shimla, Himachal Pradesh,North,Wednesday
8/7/2014,Peter  Hodges,Nestle Fab,1,215,215,Shimla, Himachal Pradesh,North,Thursday
8/8/2014,Bobbie  Ryan,Nestle Fab,2,285,570,Darjeeling, West Bengal,East,Friday
8/9/2014,Jaime  Pearson,Nestle Milky Bar Stick,2,116,232,Jodhpur, Rajasthan,North,Saturday
8/9/2014,Guillermo  Potter,Nestle Toffee Crumble,3,468,1404,Nainital, Uttarakhand,North,Saturday
8/10/2014,Ben  Perez,Nestle Rolo Potz,3,294,882,Goa, Goa,West,Sunday
8/10/2014,Herman  Williams,Nestle Aero Mint Potz,2,123,246,Darjeeling, West Bengal,East,Sunday
8/10/2014,Ben  Perez,Nestle Milky Bar Stick,3,257,771,Goa, Goa,West,Sunday
8/10/2014,Max  Rodgers,Nestle Aero Mint Potz,1,418,418,Nagpur, Maharashtra,West,Sunday
8/10/2014,Cecilia  Manning,Nestle Rowntree Fruit Pastil,2,213,426,Trivandrum, Kerala,South,Sunday
8/10/2014,Sylvester  Morales,Nestle Aero Mint Potz,2,203,406,Mumbai, Maharashtra,West,Sunday
8/11/2014,Felicia  Jennings,Nestle Fab,10,433,4330,Pune, Maharashtra,West,Monday
8/11/2014,Lance  Yates,Nestle Kit Kat Cone,4,488,1952,Srinagar, Jammu and Kashmir,North,Monday
8/11/2014,Allan  Ramos,Nestle Rolo Potz,3,131,393,Jodhpur, Rajasthan,North,Monday
8/11/2014,Nellie  Joseph,Nestle Maxibon Cookie,4,151,604,Patna, Bihar,East,Monday
8/12/2014,Guillermo  Potter,Nestle Smarties Pop-Up,2,362,724,Nainital, Uttarakhand,North,Tuesday
8/12/2014,Eddie  Green,Nestle Maxibon Cookie,1,375,375,Durgapur, West Bengal,East,Tuesday
8/12/2014,Andrew  Meyer,Nestle Kit Kat Cone,2,108,216,Mumbai, Maharashtra,West,Tuesday
8/12/2014,Willie  Vega,Nestle Milky Bar Stick,2,296,592,Delhi, Delhi,North,Tuesday
8/12/2014,Bethany  Pena,Nestle Rowntree Fruit Pastil,2,277,554,Nagpur, Maharashtra,West,Tuesday
8/12/2014,Arturo  Francis,Nestle Kit Kat Cone,3,489,1467,Ranchi, Jharkhand,East,Tuesday
8/12/2014,Patty  Thompson,Nestle Kit Kat Cone,2,172,344,Mumbai, Maharashtra,West,Tuesday
8/12/2014,Cassandra  Franklin,Nestle Rowntree Screamers,2,327,654,Delhi, Delhi,North,Tuesday
8/12/2014,Mable  Lindsey,Nestle Fab,2,154,308,Ahmedabad, Gujarat,West,Tuesday
8/13/2014,Ivan  Adkins,Nestle Toffee Crumble,15,452,6780,Mumbai, Maharashtra,West,Wednesday
8/13/2014,Ruben  Nunez,Nestle Rowntree Fruit Pastil,2,391,782,Ahmedabad, Gujarat,West,Wednesday
8/14/2014,Elbert  Klein,Nestle Rowntree Screamers,2,145,290,Cochin, Kerala,South,Thursday
8/14/2014,Tiffany  May,Nestle Rowntree Fruit Pastil,19,426,8094,Agra, Uttar Pradesh,North,Thursday
8/14/2014,Dan  Peterson,Nestle Smarties Pop-Up,2,372,744,Shimla, Himachal Pradesh,North,Thursday
8/15/2014,Isabel  Cross,Nestle Aero Mint Potz,2,406,812,Ranchi, Jharkhand,East,Friday
8/15/2014,Trevor  Jones,Nestle Maxibon Cookie,1,490,490,Pune, Maharashtra,West,Friday
8/15/2014,Lance  Yates,Nestle Maxibon Cookie,2,283,566,Srinagar, Jammu and Kashmir,North,Friday
8/15/2014,Allan  Ramos,Nestle Kit Kat Cone,1,317,317,Jodhpur, Rajasthan,North,Friday
8/15/2014,Charlie  Wood,Nestle Kit Kat Cone,3,178,534,Agra, Uttar Pradesh,North,Friday
8/15/2014,Elbert  Klein,Nestle Toffee Crumble,2,484,968,Cochin, Kerala,South,Friday
8/15/2014,Eric  Rose,Nestle Toffee Crumble,3,436,1308,Mumbai, Maharashtra,West,Friday
8/15/2014,Marian  Hill,Nestle Toffee Crumble,3,373,1119,Trivandrum, Kerala,South,Friday
8/15/2014,Rachel  Gomez,Nestle Toffee Crumble,5,462,2310,Delhi, Delhi,North,Friday
8/16/2014,Brooke  Horton,Nestle Rowntree Fruit Pastil,2,354,708,Nainital, Uttarakhand,North,Saturday
8/16/2014,Brooke  Horton,Nestle Kit Kat Cone,12,381,4572,Nainital, Uttarakhand,North,Saturday
8/16/2014,Rachel  Gomez,Nestle Toffee Crumble,5,340,1700,Delhi, Delhi,North,Saturday
8/16/2014,Elaine  Ellis,Nestle Aero Mint Potz,1,162,162,Hyderabad, Telangana,South,Saturday
8/16/2014,Shari  Silva,Nestle Rolo Potz,3,367,1101,Mysore, Karnataka,South,Saturday
8/17/2014,Della  Jensen,Nestle Toffee Crumble,2,499,998,Patna, Bihar,East,Sunday
8/17/2014,Salvador  Bass,Nestle Rowntree Fruit Pastil,3,415,1245,Goa, Goa,West,Sunday
8/17/2014,Nellie  Joseph,Nestle Maxibon Cookie,1,197,197,Patna, Bihar,East,Sunday
8/17/2014,Eric  Rose,Nestle Milky Bar Stick,3,447,1341,Mumbai, Maharashtra,West,Sunday
8/18/2014,Allan  Ramos,Nestle Fab,1,318,318,Jodhpur, Rajasthan,North,Monday
8/18/2014,Lorraine  Gibson,Nestle Smarties Pop-Up,2,284,568,Kolkata, West Bengal,East,Monday
8/18/2014,Shari  Silva,Nestle Aero Mint Potz,3,341,1023,Mysore, Karnataka,South,Monday
8/18/2014,Nellie  Joseph,Nestle Smarties Pop-Up,2,284,568,Patna, Bihar,East,Monday
8/19/2014,Della  Jensen,Nestle Aero Mint Potz,1,224,224,Patna, Bihar,East,Tuesday
8/19/2014,Charlie  Wood,Nestle Smarties Pop-Up,3,219,657,Agra, Uttar Pradesh,North,Tuesday
8/19/2014,Iris  Underwood,Nestle Smarties Pop-Up,5,367,1835,Pune, Maharashtra,West,Tuesday
8/20/2014,Max  Rodgers,Nestle Rowntree Fruit Pastil,2,180,360,Nagpur, Maharashtra,West,Wednesday
8/20/2014,Donna  Reid,Nestle Rowntree Screamers,2,476,952,Goa, Goa,West,Wednesday
8/20/2014,Mable  Lindsey,Nestle Rowntree Fruit Pastil,3,425,1275,Ahmedabad, Gujarat,West,Wednesday
8/20/2014,Lula  Daniels,Nestle Maxibon Cookie,2,401,802,Nainital, Uttarakhand,North,Wednesday
8/20/2014,Beth  Tucker,Nestle Milky Bar Stick,2,352,704,Pune, Maharashtra,West,Wednesday
8/20/2014,Edwin  Malone,Nestle Milky Bar Stick,3,257,771,Kolkata, West Bengal,East,Wednesday
8/21/2014,Trevor  Jones,Nestle Smarties Pop-Up,3,171,513,Pune, Maharashtra,West,Thursday
8/21/2014,Peter  Hodges,Nestle Milky Bar Stick,2,425,850,Shimla, Himachal Pradesh,North,Thursday
8/21/2014,Joey  Wong,Nestle Smarties Pop-Up,1,295,295,Goa, Goa,West,Thursday
8/21/2014,Shari  Silva,Nestle Milky Bar Stick,3,280,840,Mysore, Karnataka,South,Thursday
8/22/2014,Lynette  Brewer,Nestle Aero Mint Potz,2,386,772,Varanasi, Uttar Pradesh,North,Friday
8/22/2014,Patty  Thompson,Nestle Smarties Pop-Up,3,455,1365,Mumbai, Maharashtra,West,Friday
8/22/2014,Cassandra  Franklin,Nestle Toffee Crumble,2,259,518,Delhi, Delhi,North,Friday
8/22/2014,Shari  Silva,Nestle Aero Mint Potz,4,105,420,Mysore, Karnataka,South,Friday
8/22/2014,Cassandra  Franklin,Nestle Smarties Pop-Up,2,167,334,Delhi, Delhi,North,Friday
8/22/2014,Lynette  Brewer,Nestle Smarties Pop-Up,2,461,922,Varanasi, Uttar Pradesh,North,Friday
8/22/2014,Shari  Silva,Nestle Milky Bar Stick,3,218,654,Mysore, Karnataka,South,Friday
8/23/2014,Mable  Lindsey,Nestle Milky Bar Stick,3,347,1041,Ahmedabad, Gujarat,West,Saturday
8/23/2014,Brooke  Horton,Nestle Aero Mint Potz,2,244,488,Nainital, Uttarakhand,North,Saturday
8/24/2014,Max  Rodgers,Nestle Rowntree Fruit Pastil,1,395,395,Nagpur, Maharashtra,West,Sunday
8/24/2014,Christina  Fuller,Nestle Smarties Pop-Up,1,319,319,Nagpur, Maharashtra,West,Sunday
8/24/2014,Carla  Mccormick,Nestle Maxibon Cookie,1,287,287,Varanasi, Uttar Pradesh,North,Sunday
8/25/2014,Kyle  Carr,Nestle Smarties Pop-Up,2,145,290,Delhi, Delhi,North,Monday
8/25/2014,Isabel  Cross,Nestle Milky Bar Stick,3,450,1350,Ranchi, Jharkhand,East,Monday
8/25/2014,Cecilia  Manning,Nestle Milky Bar Stick,2,441,882,Trivandrum, Kerala,South,Monday
8/25/2014,Tiffany  May,Nestle Smarties Pop-Up,3,168,504,Agra, Uttar Pradesh,North,Monday
8/25/2014,Ellen  Weaver,Nestle Rowntree Fruit Pastil,3,179,537,Hyderabad, Telangana,South,Monday
8/25/2014,Eddie  Green,Nestle Milky Bar Stick,2,329,658,Durgapur, West Bengal,East,Monday
8/25/2014,Ernest  Davis,Nestle Aero Mint Potz,2,209,418,Mumbai, Maharashtra,West,Monday
8/25/2014,Jenny  Garcia,Nestle Milky Bar Stick,22,370,8140,Shimla, Himachal Pradesh,North,Monday
8/25/2014,Della  Jensen,Nestle Maxibon Cookie,3,130,390,Patna, Bihar,East,Monday
8/25/2014,Beth  Tucker,Nestle Smarties Pop-Up,3,162,486,Pune, Maharashtra,West,Monday
8/26/2014,Isabel  Cross,Nestle Kit Kat Cone,1,269,269,Ranchi, Jharkhand,East,Tuesday
8/26/2014,Herman  Williams,Nestle Smarties Pop-Up,3,368,1104,Darjeeling, West Bengal,East,Tuesday
8/26/2014,Della  Jensen,Nestle Toffee Crumble,3,320,960,Patna, Bihar,East,Tuesday
8/26/2014,Blake  Bridges,Nestle Aero Mint Potz,3,185,555,Cochin, Kerala,South,Tuesday
8/26/2014,Joey  Wong,Nestle Aero Mint Potz,2,366,732,Goa, Goa,West,Tuesday
8/26/2014,Beth  Tucker,Nestle Aero Mint Potz,1,274,274,Pune, Maharashtra,West,Tuesday
8/26/2014,Lance  Yates,Nestle Fab,2,219,438,Srinagar, Jammu and Kashmir,North,Tuesday
8/26/2014,Andrew  Meyer,Nestle Smarties Pop-Up,21,409,8589,Mumbai, Maharashtra,West,Tuesday
8/26/2014,Mable  Lindsey,Nestle Rowntree Fruit Pastil,2,260,520,Ahmedabad, Gujarat,West,Tuesday
8/27/2014,Salvador  Bass,Nestle Rowntree Screamers,2,100,200,Goa, Goa,West,Wednesday
8/27/2014,Cindy  Becker,Nestle Aero Mint Potz,3,144,432,Bangalore, Karnataka,South,Wednesday
8/28/2014,Bernadette  Page,Nestle Smarties Pop-Up,3,195,585,Delhi, Delhi,North,Thursday
8/28/2014,Paulette  Spencer,Nestle Fab,1,127,127,Hyderabad, Telangana,South,Thursday
8/29/2014,Marian  Hill,Nestle Rowntree Fruit Pastil,2,473,946,Trivandrum, Kerala,South,Friday
8/29/2014,Felicia  Jennings,Nestle Milky Bar Stick,3,355,1065,Pune, Maharashtra,West,Friday
8/29/2014,Don  Gonzales,Nestle Maxibon Cookie,3,159,477,Mysore, Karnataka,South,Friday
8/30/2014,Colleen  Warren,Nestle Fab,3,226,678,Ahmedabad, Gujarat,West,Saturday
8/31/2014,Cindy  Becker,Nestle Rowntree Screamers,1,287,287,Bangalore, Karnataka,South,Sunday
8/31/2014,Ruben  Nunez,Nestle Fab,2,370,740,Ahmedabad, Gujarat,West,Sunday
8/31/2014,Don  Gonzales,Nestle Nobbly Bobbly,10,357,3570,Mysore, Karnataka,South,Sunday
9/1/2014,Don  Gonzales,Nestle Milky Bar Stick,1,105,105,Mysore, Karnataka,South,Monday
9/1/2014,Robert  Munoz,Nestle Toffee Crumble,3,451,1353,Delhi, Delhi,North,Monday
9/1/2014,Lula  Daniels,Nestle Aero Mint Potz,1,347,347,Nainital, Uttarakhand,North,Monday
9/1/2014,Elaine  Ellis,Nestle Toffee Crumble,9,414,3726,Hyderabad, Telangana,South,Monday
9/1/2014,Cecilia  Manning,Nestle Nobbly Bobbly,5,432,2160,Trivandrum, Kerala,South,Monday
9/1/2014,Max  Rodgers,Nestle Smarties Pop-Up,1,126,126,Nagpur, Maharashtra,West,Monday
9/2/2014,Guillermo  Potter,Nestle Rowntree Fruit Pastil,2,323,646,Nainital, Uttarakhand,North,Tuesday
9/2/2014,Cindy  Becker,Nestle Fab,2,321,642,Bangalore, Karnataka,South,Tuesday
9/2/2014,Max  Rodgers,Nestle Smarties Pop-Up,1,481,481,Nagpur, Maharashtra,West,Tuesday
9/2/2014,Brooke  Horton,Nestle Nobbly Bobbly,2,369,738,Nainital, Uttarakhand,North,Tuesday
9/2/2014,Dan  Peterson,Nestle Fab,2,254,508,Shimla, Himachal Pradesh,North,Tuesday
9/2/2014,Lee  Mack,Nestle Maxibon Cookie,1,238,238,Delhi, Delhi,North,Tuesday
9/2/2014,Elaine  Ellis,Nestle Nobbly Bobbly,3,362,1086,Hyderabad, Telangana,South,Tuesday
9/3/2014,Salvador  Bass,Nestle Rolo Potz,1,245,245,Goa, Goa,West,Wednesday
9/3/2014,Cassandra  Franklin,Nestle Kit Kat Cone,1,250,250,Delhi, Delhi,North,Wednesday
9/3/2014,Max  Rodgers,Nestle Kit Kat Cone,2,361,722,Nagpur, Maharashtra,West,Wednesday
9/4/2014,Robert  Munoz,Nestle Rolo Potz,23,141,3243,Delhi, Delhi,North,Thursday
9/4/2014,Jaime  Pearson,Nestle Aero Mint Potz,15,471,7065,Jodhpur, Rajasthan,North,Thursday
9/4/2014,Shari  Silva,Nestle Aero Mint Potz,3,231,693,Mysore, Karnataka,South,Thursday
9/4/2014,Robert  Munoz,Nestle Rowntree Fruit Pastil,2,422,844,Delhi, Delhi,North,Thursday
9/4/2014,Dan  Peterson,Nestle Maxibon Cookie,2,347,694,Shimla, Himachal Pradesh,North,Thursday
9/4/2014,Brooke  Horton,Nestle Maxibon Cookie,3,419,1257,Nainital, Uttarakhand,North,Thursday
9/4/2014,Trevor  Jones,Nestle Fab,4,440,1760,Pune, Maharashtra,West,Thursday
9/5/2014,Cassandra  Franklin,Nestle Nobbly Bobbly,3,147,441,Delhi, Delhi,North,Friday
9/5/2014,Austin  Reynolds,Nestle Aero Mint Potz,2,216,432,Kolkata, West Bengal,East,Friday
9/5/2014,Della  Jensen,Nestle Maxibon Cookie,1,357,357,Patna, Bihar,East,Friday
9/5/2014,Bernadette  Page,Nestle Smarties Pop-Up,3,420,1260,Delhi, Delhi,North,Friday
9/5/2014,Carla  Mccormick,Nestle Rolo Potz,3,386,1158,Varanasi, Uttar Pradesh,North,Friday
9/6/2014,Elbert  Klein,Nestle Smarties Pop-Up,2,373,746,Cochin, Kerala,South,Saturday
9/6/2014,Cassandra  Franklin,Nestle Toffee Crumble,3,457,1371,Delhi, Delhi,North,Saturday
9/6/2014,Shari  Silva,Nestle Smarties Pop-Up,3,319,957,Mysore, Karnataka,South,Saturday
9/6/2014,Jenny  Garcia,Nestle Toffee Crumble,2,228,456,Shimla, Himachal Pradesh,North,Saturday
9/6/2014,Bernadette  Page,Nestle Milky Bar Stick,1,460,460,Delhi, Delhi,North,Saturday
9/6/2014,Drew  Rogers,Nestle Rowntree Fruit Pastil,4,490,1960,Delhi, Delhi,North,Saturday
9/6/2014,Shari  Silva,Nestle Aero Mint Potz,2,302,604,Mysore, Karnataka,South,Saturday
9/7/2014,Ernest  Davis,Nestle Rolo Potz,2,369,738,Mumbai, Maharashtra,West,Sunday
9/7/2014,Jenny  Garcia,Nestle Kit Kat Cone,3,305,915,Shimla, Himachal Pradesh,North,Sunday
9/7/2014,Marion  Glover,Nestle Smarties Pop-Up,3,296,888,Durgapur, West Bengal,East,Sunday
9/7/2014,Tracy  Reed,Nestle Toffee Crumble,6,232,1392,Agra, Uttar Pradesh,North,Sunday
9/7/2014,Peter  Hodges,Nestle Rowntree Fruit Pastil,2,288,576,Shimla, Himachal Pradesh,North,Sunday
9/7/2014,Salvador  Bass,Nestle Fab,3,372,1116,Goa, Goa,West,Sunday
9/7/2014,Allan  Ramos,Nestle Nobbly Bobbly,1,261,261,Jodhpur, Rajasthan,North,Sunday
9/7/2014,Charlie  Wood,Nestle Maxibon Cookie,2,381,762,Agra, Uttar Pradesh,North,Sunday
9/8/2014,Christy  Olson,Nestle Rolo Potz,1,214,214,Surat, Gujarat,West,Monday
9/8/2014,Colleen  Warren,Nestle Fab,3,469,1407,Ahmedabad, Gujarat,West,Monday
9/8/2014,Shari  Silva,Nestle Aero Mint Potz,2,344,688,Mysore, Karnataka,South,Monday
9/9/2014,Guillermo  Potter,Nestle Fab,1,423,423,Nainital, Uttarakhand,North,Tuesday
9/9/2014,Lee  Mack,Nestle Milky Bar Stick,4,156,624,Delhi, Delhi,North,Tuesday
9/9/2014,Elaine  Ellis,Nestle Fab,1,454,454,Hyderabad, Telangana,South,Tuesday
9/10/2014,Nellie  Joseph,Nestle Fab,2,410,820,Patna, Bihar,East,Wednesday
9/10/2014,Johanna  Boone,Nestle Fab,2,372,744,Mysore, Karnataka,South,Wednesday
9/10/2014,Cassandra  Franklin,Nestle Milky Bar Stick,2,269,538,Delhi, Delhi,North,Wednesday
9/10/2014,Johanna  Boone,Nestle Rowntree Fruit Pastil,2,344,688,Mysore, Karnataka,South,Wednesday
9/10/2014,Robert  Munoz,Nestle Toffee Crumble,2,478,956,Delhi, Delhi,North,Wednesday
9/10/2014,Sylvester  Morales,Nestle Toffee Crumble,11,158,1738,Mumbai, Maharashtra,West,Wednesday
9/10/2014,Patty  Thompson,Nestle Milky Bar Stick,2,331,662,Mumbai, Maharashtra,West,Wednesday
9/10/2014,Christy  Olson,Nestle Aero Mint Potz,1,244,244,Surat, Gujarat,West,Wednesday
9/10/2014,Nellie  Joseph,Nestle Rowntree Fruit Pastil,2,217,434,Patna, Bihar,East,Wednesday
9/10/2014,Drew  Rogers,Nestle Aero Mint Potz,4,492,1968,Delhi, Delhi,North,Wednesday
9/10/2014,Cindy  Becker,Nestle Rolo Potz,1,295,295,Bangalore, Karnataka,South,Wednesday
9/10/2014,Robert  Munoz,Nestle Fab,2,106,212,Delhi, Delhi,North,Wednesday
9/11/2014,Pauline  Beck,Nestle Smarties Pop-Up,2,366,732,Pune, Maharashtra,West,Thursday
9/11/2014,Robert  Munoz,Nestle Fab,1,145,145,Delhi, Delhi,North,Thursday
9/11/2014,Max  Rodgers,Nestle Nobbly Bobbly,2,256,512,Nagpur, Maharashtra,West,Thursday
9/11/2014,Sylvester  Morales,Nestle Maxibon Cookie,3,372,1116,Mumbai, Maharashtra,West,Thursday
